,magnitude_of_delay,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,incidents,National,Regional,day_of_month,week_day,month,hour,day_of_year,season,is_holiday,is_weekend
2574,0,0,0,17.0,1021.0,93.0,0.0,0,0,5,0,18,0,10,5,291,2,0,1
2575,0,0,0,14.0,1022.0,90.0,0.0,0,0,5,0,1,4,10,7,274,2,0,1
2576,0,0,0,8.0,1026.0,85.0,2.0,0,1,5,0,5,6,12,3,339,3,0,1
2577,2,5164,2,17.0,1018.0,93.0,0.0,0,4,10,1,17,4,9,9,260,2,0,1
2578,0,0,0,9.0,1018.0,63.0,1.0,0,3,5,0,4,1,5,4,124,0,0,1
2579,0,0,0,13.0,1011.0,90.0,0.0,0,3,5,0,10,5,4,22,100,0,0,1
2580,0,0,0,10.0,1024.0,94.0,3.0,0,0,2,0,9,3,12,5,343,3,0,1
2581,2,2739,0,11.0,1011.0,73.0,2.0,0,3,5,0,25,3,11,17,329,3,0,1
2582,0,90,2,15.0,1026.0,67.0,3.0,0,3,7,0,26,4,3,13,85,1,0,1
2583,0,281,2,11.0,1010.0,72.0,4.0,1,4,7,0,10,0,5,12,130,0,0,1
2584,0,0,0,10.0,1023.0,74.0,3.0,0,0,5,0,19,4,11,7,323,2,0,1
2585,2,2847,2,13.0,1024.0,67.0,2.0,0,4,13,0,21,1,9,8,264,3,0,1
2586,2,584,2,19.0,1013.0,52.0,5.0,0,2,7,0,28,3,10,14,301,3,0,1
2587,2,2066,2,18.0,1026.0,63.0,1.0,0,3,10,0,30,3,9,9,273,3,0,1
2588,0,0,0,13.0,1014.0,94.0,2.0,0,0,5,0,1,0,11,1,305,2,1,1
2589,0,0,0,6.0,1016.0,92.0,1.0,0,0,5,0,4,3,11,6,308,2,0,1
2590,0,0,0,11.0,1013.0,91.0,0.0,0,3,5,0,21,2,4,3,111,1,0,1
2591,0,0,1,12.0,1026.0,73.0,3.0,0,0,0,0,13,5,3,18,72,0,0,1
2592,0,0,2,17.0,1020.0,60.0,2.0,0,2,5,0,24,3,6,7,175,1,0,1
2593,2,4526,2,14.0,1009.0,61.0,1.0,0,4,12,0,29,3,4,19,119,1,0,1
2594,0,0,0,12.0,1016.0,95.0,2.0,0,0,5,0,21,1,12,7,355,3,0,1
2595,0,0,2,15.0,1014.0,52.0,4.0,0,3,5,0,15,3,4,10,105,0,0,1
2596,0,0,0,6.0,1012.0,83.0,0.0,0,0,2,0,25,3,11,4,329,3,0,1
2597,0,2799,2,18.0,1015.0,49.0,0.0,0,4,1,3,5,4,3,14,64,0,0,1
2598,0,580,2,26.0,1021.0,59.0,3.0,0,2,7,0,19,1,10,13,292,2,0,1
2599,2,9930,0,12.0,1024.0,66.0,2.0,0,4,24,0,14,1,12,18,348,3,0,1
2600,2,6435,2,14.583,1016.0,23.0,3.0,0,4,15,2,16,4,7,18,197,1,0,1
2601,0,0,0,13.0,1021.0,92.0,1.0,0,0,0,0,26,1,1,7,26,3,0,1
2602,0,0,2,17.0,1020.0,89.0,0.0,0,0,5,0,4,6,7,8,185,1,0,1
2603,0,840,0,16.0,1020.0,76.0,0.0,0,2,8,0,15,4,10,20,288,2,0,1
2604,0,725,2,5.0,1017.0,81.0,1.0,0,2,7,0,24,2,11,8,328,3,0,1
2605,0,0,0,19.0,1015.0,72.0,1.0,0,0,5,0,12,6,9,1,255,2,0,1
2606,0,0,0,12.0,1021.0,76.0,2.0,0,2,5,0,22,0,3,20,81,1,0,1
2607,0,0,0,15.0,1014.0,92.0,0.0,0,0,5,0,6,1,7,5,187,1,0,1
2608,0,174,2,15.0,1024.0,90.0,1.0,0,1,5,0,28,1,9,11,271,3,0,1
2609,0,0,2,21.0,1017.0,66.0,4.0,0,3,5,0,12,5,6,8,163,1,0,1
2610,0,0,0,16.0,1015.0,62.0,1.0,0,3,5,0,15,3,4,22,105,0,0,1
2611,0,0,0,19.0,1011.0,82.0,1.0,0,2,5,0,16,2,6,4,167,1,0,1
2612,0,0,0,13.0,1022.0,68.0,0.0,0,2,5,0,30,1,3,2,89,1,0,1
2613,0,258,2,13.0,1020.0,61.0,0.0,0,0,2,0,19,6,12,13,353,3,0,1
2614,0,437,2,24.0,1018.0,67.0,0.0,0,1,5,0,16,3,9,16,259,2,0,1
2615,0,0,2,17.0,1015.0,74.0,0.0,0,2,5,0,19,5,6,16,170,1,0,1
2616,0,0,0,14.0,1011.0,91.0,1.0,0,3,5,0,23,4,4,21,113,1,0,1
2617,0,0,0,13.0,1017.0,91.0,3.0,0,0,5,0,27,0,12,22,361,3,0,1
2618,0,0,1,14.0,1024.0,94.0,1.0,0,0,2,0,29,2,12,8,363,3,0,1
2619,0,0,0,12.0,1022.0,83.0,1.0,0,0,5,0,24,6,10,0,297,3,0,1
2620,0,0,1,18.0,1012.0,85.0,1.0,0,2,5,0,16,2,6,5,167,1,0,1
2621,0,340,2,17.0,1008.0,88.0,2.0,0,1,6,0,30,5,10,13,303,3,0,1
2622,0,0,2,14.0,1010.0,72.0,4.0,0,3,5,0,10,5,4,14,100,0,0,1
2623,2,3917,0,10.0,1027.0,84.0,3.0,0,4,15,0,5,6,12,17,339,3,0,1
2624,0,0,0,15.0,1018.0,91.0,1.0,0,0,5,0,11,5,9,4,254,2,0,1
2625,2,345,2,18.0,1022.0,44.0,0.0,0,2,6,0,1,4,10,11,274,2,0,1
2626,0,146,2,23.0,1008.0,46.0,2.0,0,3,6,0,31,2,3,19,90,1,0,1
2627,0,131,2,22.0,1022.0,65.0,2.0,0,4,6,0,8,1,6,12,159,1,0,1
2628,0,133,2,22.0,1013.0,64.0,3.0,0,1,6,0,24,4,9,12,267,3,0,1
2629,0,0,0,11.0,1013.0,76.0,1.0,0,3,5,0,30,4,4,22,120,1,0,1
2630,0,0,2,20.0,1019.0,52.0,5.0,0,3,5,0,3,0,5,15,123,0,0,1
2631,2,2523,2,22.0,1022.0,63.0,1.0,0,4,12,0,8,3,7,19,189,1,0,1
2632,0,0,0,4.0,1030.0,100.0,1.0,0,2,0,0,17,6,1,6,17,3,0,1
2633,0,0,0,13.0,1018.0,89.0,1.0,0,0,5,0,18,5,9,3,261,2,0,1
2634,0,0,0,16.0,1016.0,93.0,1.0,0,0,5,0,17,6,10,6,290,2,0,1
2635,0,396,2,11.0,1010.0,73.0,1.0,0,0,0,0,25,3,11,12,329,3,0,1
2636,2,2377,2,14.583,1016.0,24.0,3.0,0,4,11,0,16,4,7,19,197,1,0,1
2637,2,838,2,16.0,1012.0,93.0,3.0,1,2,6,2,31,6,10,16,304,3,0,1
2638,0,0,1,14.0,1016.0,88.0,2.0,1,2,5,0,19,5,6,20,170,1,0,1
2639,0,0,2,14.583,1017.0,45.0,1.0,0,3,5,0,12,5,6,14,163,1,0,1
2640,0,0,0,11.0,1007.0,91.0,2.0,0,1,0,0,20,2,1,20,20,3,0,1
2641,2,613,0,8.0,1016.0,91.0,3.0,0,2,4,0,22,4,1,18,22,3,0,1
2642,2,2675,2,21.0,1019.0,51.0,1.0,0,3,8,0,27,2,10,17,300,3,0,1
2643,0,0,0,14.0,1025.0,76.0,2.0,0,0,0,0,15,0,3,20,74,0,0,1
2644,0,0,0,5.0,1012.0,84.0,1.0,0,0,5,0,23,1,11,5,327,3,0,1
2645,0,0,0,13.0,1024.0,93.0,1.0,0,0,3,0,28,1,12,22,362,3,0,1
2646,2,1246,2,23.0,1017.0,68.0,4.0,0,3,12,0,20,1,7,17,201,1,0,1
2647,0,0,0,8.0,1017.0,82.0,1.0,0,0,0,0,7,6,3,5,66,0,0,1
2648,0,188,2,19.0,1019.0,58.0,2.0,0,4,6,0,5,2,5,12,125,0,0,1
2649,0,205,0,11.0,1020.0,81.0,2.0,0,1,5,0,9,1,11,3,313,2,0,1
2650,0,0,0,12.0,1021.0,88.0,2.0,0,2,5,0,23,2,6,4,174,1,0,1
2651,2,2097,2,17.0,1021.0,79.0,0.0,0,4,12,1,7,0,6,8,158,1,0,1
2652,2,880,2,15.0,1020.0,69.0,1.0,0,1,5,0,30,3,12,11,364,3,0,1
2653,0,970,2,28.0,1020.0,38.0,0.0,0,4,9,1,9,2,6,16,160,1,0,1
2654,0,0,2,10.0,1025.0,45.0,1.0,0,0,0,0,21,6,3,10,80,1,0,1
2655,0,0,0,14.0,1009.0,93.0,2.0,0,0,5,0,29,4,10,0,302,3,0,1
2656,2,2036,2,26.0,1021.0,38.0,1.0,0,3,13,0,7,3,10,14,280,2,0,1
2657,0,0,2,16.0,1025.0,58.0,2.0,0,2,5,0,24,2,3,14,83,1,0,1
2658,0,0,0,12.0,1022.0,85.0,1.0,0,0,5,0,24,6,10,2,297,3,0,1
2659,0,0,0,9.0,1014.0,92.0,0.0,0,0,0,0,24,6,1,3,24,3,0,1
2660,2,1666,2,16.0,1020.0,55.0,1.0,0,3,7,0,19,4,11,14,323,2,0,1
2661,2,1102,0,14.0,1021.0,67.0,2.0,0,2,8,0,19,4,11,20,323,2,0,1
2662,0,139,2,23.0,1021.0,67.0,2.0,0,1,5,0,18,0,10,15,291,2,0,1
2663,0,494,0,12.0,1023.0,92.0,2.0,0,3,2,0,28,3,1,18,28,3,0,1
2664,0,0,0,19.0,1010.0,80.0,0.0,0,0,5,0,13,0,9,5,256,2,0,1
2665,0,0,0,19.0,1018.0,48.0,2.0,0,0,5,0,12,1,10,22,285,2,0,1
2666,0,0,0,8.0,1024.0,90.0,0.0,0,2,5,0,23,1,3,23,82,1,0,1
2667,0,372,2,21.0,1028.0,64.0,1.0,0,1,7,0,29,2,9,13,272,3,0,1
2668,0,50,0,11.0,1023.0,97.0,1.0,0,1,2,0,29,0,11,1,333,3,0,1
2669,0,0,2,22.0,1017.0,45.0,2.0,0,3,5,0,5,0,4,14,95,0,0,1
2670,0,0,2,4.0,1031.0,87.0,2.0,0,2,0,0,17,6,1,8,17,3,0,1
2671,0,440,2,15.0,1015.0,72.0,2.0,0,4,6,0,11,6,4,12,101,0,0,1
2672,0,0,0,11.0,1022.0,91.0,1.0,0,0,2,0,30,3,12,3,364,3,0,1
2673,0,0,0,10.0,1018.0,87.0,2.0,0,0,0,0,6,5,3,2,65,0,0,1
2674,0,0,0,13.0,1021.0,87.0,2.0,0,2,5,0,23,2,6,3,174,1,0,1
2675,0,346,2,14.583,1014.0,31.0,1.0,0,4,5,0,15,1,6,14,166,1,0,1
2676,0,0,0,12.0,1018.0,89.0,1.0,0,0,5,0,18,5,9,6,261,2,0,1
2677,0,0,0,11.0,1023.0,87.0,0.0,0,3,5,0,4,4,6,1,155,1,0,1
2678,0,0,1,18.0,1016.0,81.0,2.0,0,3,5,0,12,5,6,5,163,1,0,1
2679,0,0,0,3.0,1030.0,93.0,1.0,0,2,0,0,17,6,1,4,17,3,0,1
2680,2,7737,2,17.0,1019.0,59.0,0.0,0,4,13,0,20,5,11,13,324,2,0,1
2681,0,0,0,14.0,1019.0,82.0,0.0,0,3,5,0,13,1,4,21,103,0,0,1
2682,0,0,0,10.0,1028.0,84.0,0.0,0,0,0,0,2,1,3,22,61,0,0,1
2683,2,5831,2,19.0,1015.0,85.0,4.0,0,4,18,0,5,0,7,18,186,1,0,1
2684,0,344,0,16.0,1017.0,90.0,1.0,0,1,7,0,17,4,9,20,260,2,0,1
2685,2,2867,2,16.0,1019.0,40.0,2.0,0,4,11,0,13,2,10,8,286,2,0,1
2686,0,3002,2,18.0,1014.0,48.0,3.0,0,4,10,0,7,2,4,19,97,0,0,1
2687,0,1227,2,21.0,1019.0,73.0,0.0,0,3,9,1,2,4,7,15,183,1,0,1
2688,0,0,0,13.0,1011.0,94.0,0.0,0,0,0,0,27,0,12,3,361,3,0,1
2689,0,0,0,9.0,1025.0,93.0,1.0,0,0,2,0,3,4,12,22,337,3,0,1
2690,0,0,2,13.0,1027.0,58.0,1.0,0,0,0,0,15,0,3,10,74,0,0,1
2691,0,78,0,8.0,1017.0,91.0,0.0,1,1,0,0,23,5,1,0,23,3,0,1
2692,0,0,0,12.0,1021.0,89.0,0.0,0,3,5,0,8,1,6,4,159,1,0,1
2693,2,3176,2,16.0,1021.0,67.0,2.0,0,4,14,0,7,3,10,8,280,2,0,1
2694,0,265,1,15.0,1006.0,82.0,1.0,0,3,5,0,28,2,4,20,118,1,0,1
2695,0,0,2,26.0,1018.0,47.0,2.0,0,0,5,0,9,4,7,20,190,1,0,1
2696,2,3457,2,10.0,1012.0,87.0,2.0,0,4,10,0,30,4,4,9,120,1,0,1
2697,0,0,0,10.0,1019.0,85.0,1.0,0,0,0,0,4,3,3,5,63,0,0,1
2698,0,316,2,11.0,1009.0,71.0,2.0,0,0,0,0,25,3,11,15,329,3,0,1
2699,0,775,2,18.0,1021.0,70.0,0.0,0,4,9,0,7,0,6,9,158,1,0,1
2700,0,0,0,12.0,1019.0,89.0,1.0,0,3,5,0,2,2,6,23,153,1,0,1
2701,0,129,2,18.0,1022.0,64.0,1.0,0,0,5,0,24,6,10,16,297,3,0,1
2702,0,388,2,19.0,1022.0,63.0,2.0,0,0,7,0,25,0,10,14,298,3,0,1
2703,0,0,2,12.0,1015.0,81.0,0.0,0,0,0,0,24,6,1,15,24,3,0,1
2704,0,0,0,13.0,1018.0,93.0,2.0,0,0,5,0,28,1,12,3,362,3,0,1
2705,0,0,0,14.0,1019.0,83.0,1.0,0,0,5,0,12,0,7,4,193,1,0,1
2706,0,1734,0,11.0,1025.0,84.0,1.0,0,3,9,0,4,5,12,18,338,3,0,1
2707,0,0,0,14.0,1022.0,77.0,1.0,0,0,5,0,9,4,7,0,190,1,0,1
2708,0,0,0,12.0,1026.0,73.0,0.0,0,0,0,0,2,1,3,20,61,0,0,1
2709,0,204,2,22.0,1021.0,49.0,2.0,0,1,5,0,19,6,9,14,262,2,0,1
2710,0,0,0,12.0,1016.0,95.0,2.0,0,0,5,0,21,1,12,5,355,3,0,1
2711,0,0,1,6.0,1012.0,94.0,0.0,0,0,5,0,3,2,11,7,307,2,0,1
2712,0,0,0,13.0,1020.0,71.0,2.0,0,0,5,0,20,5,11,3,324,2,0,1
2713,0,0,0,8.0,1013.0,38.0,7.0,0,0,0,0,21,6,3,3,80,1,0,1
2714,0,0,0,8.0,1018.0,92.0,1.0,0,0,2,0,2,3,12,0,336,3,0,1
2715,0,84,2,16.0,1017.0,66.0,0.0,0,1,5,0,21,6,11,11,325,3,0,1
2716,0,1021,2,18.0,1011.0,70.0,0.0,0,4,5,0,24,5,4,12,114,1,0,1
2717,2,19375,0,9.0,1014.0,85.0,1.0,0,4,36,0,3,2,11,18,307,2,0,1
2718,0,0,0,15.0,1013.0,75.0,2.0,0,0,3,0,21,1,12,21,355,3,0,1
2719,0,0,0,11.0,1022.0,67.0,2.0,0,0,5,0,8,0,11,6,312,2,0,1
2720,0,0,0,7.0,1025.0,86.0,2.0,0,0,5,0,12,6,12,7,346,3,0,1
2721,0,0,0,12.0,1019.0,90.0,0.0,0,0,5,0,11,3,11,20,315,2,0,1
2722,2,2847,2,23.0,1012.0,63.0,3.0,0,3,11,0,24,4,9,14,267,3,0,1
2723,0,165,1,15.0,1012.0,93.0,3.0,1,1,5,0,31,6,10,17,304,3,0,1
2724,0,899,2,23.0,1022.0,52.0,0.0,0,4,9,0,5,5,6,11,156,1,0,1
2725,0,0,0,12.0,1019.0,80.0,0.0,0,3,5,0,5,2,5,0,125,0,0,1
2726,0,0,2,13.0,1023.0,92.0,1.0,0,0,0,0,26,1,1,10,26,3,0,1
2727,0,0,0,13.0,1014.0,84.0,1.0,0,0,0,0,22,2,12,3,356,3,0,1
2728,0,0,0,11.0,1011.0,93.0,3.0,0,0,5,0,3,6,10,7,276,2,0,1
2729,0,0,0,11.0,1021.0,70.0,1.0,0,0,5,0,16,1,11,21,320,2,0,1
2730,0,0,0,17.0,1027.0,78.0,1.0,0,0,5,0,29,2,9,23,272,3,0,1
2731,0,84,1,20.0,1017.0,83.0,1.0,3,4,6,0,11,4,6,20,162,1,0,1
2732,2,2618,0,12.0,1024.0,65.0,2.0,0,4,12,0,14,1,12,17,348,3,0,1
2733,2,1464,2,11.0,1015.0,45.0,6.0,0,3,8,0,27,5,11,12,331,3,0,1
2734,0,0,0,8.0,1015.0,74.0,1.0,0,0,5,0,23,1,11,23,327,3,0,1
2735,0,0,2,22.0,1020.0,63.0,0.0,0,3,5,0,13,6,6,9,164,1,0,1
2736,0,0,2,18.0,1018.0,59.0,0.0,0,0,5,0,27,6,6,18,178,1,0,1
2737,0,42,2,23.0,1024.0,59.0,1.0,0,1,6,0,6,2,10,13,279,2,0,1
2738,0,0,0,15.0,1023.0,36.0,3.0,0,0,0,0,18,3,3,1,77,0,0,1
2739,2,1494,0,8.0,1018.0,53.0,5.0,0,4,10,1,27,5,11,17,331,3,0,1
2740,0,0,0,12.0,1008.0,91.0,1.0,0,3,5,0,26,0,4,1,116,1,0,1
2741,2,3676,2,16.0,1013.0,82.0,1.0,0,4,14,0,1,1,6,19,152,1,0,1
2742,0,0,2,15.0,1025.0,94.0,3.0,0,0,2,0,29,2,12,13,363,3,0,1
2743,0,0,2,14.0,1006.0,91.0,0.0,0,3,5,0,28,2,4,15,118,1,0,1
2744,2,2272,2,16.0,1008.0,86.0,1.0,0,3,9,1,30,5,10,11,303,3,0,1
2745,0,0,2,17.0,1015.0,82.0,4.0,0,2,5,0,21,0,6,16,172,1,0,1
2746,2,2360,2,12.0,1006.0,90.0,2.0,0,3,6,0,24,4,12,13,358,3,0,1
2747,0,0,0,10.0,1014.0,100.0,3.0,1,0,0,0,24,6,1,20,24,3,0,1
2748,0,150,0,15.0,1018.0,58.0,2.0,0,1,0,0,18,3,3,19,77,0,0,1
2749,0,200,2,24.0,1020.0,38.0,1.0,0,1,5,0,14,2,7,11,195,1,0,1
2750,0,0,0,19.0,1019.0,56.0,1.0,0,0,5,0,10,6,10,0,283,2,0,1
2751,0,0,2,13.0,1007.0,91.0,4.0,1,0,0,0,23,5,1,14,23,3,0,1
2752,0,29,0,11.0,1014.0,71.0,3.0,0,4,6,0,10,0,5,21,130,0,0,1
2753,0,0,0,19.0,1017.0,58.0,2.0,0,0,5,0,15,3,7,1,196,1,0,1
2754,0,0,0,11.0,1024.0,94.0,0.0,0,1,5,0,10,4,12,1,344,3,0,1
2755,0,0,0,12.0,1023.0,87.0,0.0,0,3,5,0,4,4,6,0,155,1,0,1
2756,0,0,0,11.0,1017.0,65.0,1.0,0,0,5,0,28,3,10,4,301,3,0,1
2757,0,35,0,17.0,1023.0,36.0,4.0,0,1,0,0,17,2,3,23,76,0,0,1
2758,0,0,0,13.0,1016.0,92.0,0.0,0,0,0,0,25,0,1,17,25,3,0,1
2759,0,0,2,13.0,1028.0,93.0,1.0,0,0,0,0,27,2,1,12,27,3,0,1
2760,2,6159,2,22.0,1017.0,60.0,0.0,0,4,17,0,1,3,7,18,182,1,0,1
2761,0,0,0,12.0,1019.0,89.0,1.0,0,3,5,0,3,3,6,0,154,1,1,1
2762,2,3770,1,11.0,1010.0,91.0,5.0,1,4,13,0,2,1,11,17,306,2,0,1
2763,0,221,1,12.0,1009.0,64.0,0.0,0,3,5,0,29,3,4,20,119,1,0,1
2764,0,0,2,17.0,1016.0,77.0,2.0,0,0,5,0,6,1,7,10,187,1,0,1
2765,2,9297,2,23.0,1020.0,41.0,0.0,0,4,24,0,21,1,9,18,264,3,0,1
2766,2,2185,2,18.0,1021.0,58.0,0.0,0,3,5,0,15,4,10,10,288,2,0,1
2767,2,1943,2,18.0,1016.0,93.0,3.0,0,4,14,0,17,4,9,17,260,2,0,1
2768,0,0,0,8.0,1015.0,90.0,0.0,0,0,0,0,8,0,3,1,67,0,0,1
2769,0,0,0,5.0,1025.0,91.0,0.0,0,0,0,0,13,5,3,3,72,0,0,1
2770,0,0,0,14.0,1024.0,85.0,1.0,0,0,5,0,8,3,7,1,189,1,0,1
2771,0,0,0,9.0,1018.0,81.0,1.0,0,3,5,0,3,0,5,3,123,0,0,1
2772,2,1493,2,19.0,1022.0,47.0,0.0,0,3,8,0,22,4,10,13,295,3,0,1
2773,0,0,0,18.0,1013.0,61.0,0.0,0,2,5,0,3,5,4,21,93,0,0,1
2774,0,0,0,10.0,1025.0,66.0,2.0,0,0,5,0,14,1,12,20,348,3,0,1
2775,2,1741,0,14.0,1024.0,94.0,0.0,0,3,5,0,29,2,12,17,363,3,0,1
2776,0,0,0,13.0,1023.0,93.0,0.0,0,0,5,0,25,0,10,1,298,3,0,1
2777,0,35,2,9.0,1027.0,94.0,0.0,0,0,3,0,11,5,12,9,345,3,0,1
2778,0,0,0,7.0,1017.0,91.0,1.0,1,3,5,0,11,1,5,4,131,0,0,1
2779,0,0,0,10.0,1028.0,83.0,2.0,0,0,0,0,16,1,3,6,75,0,0,1
2780,2,2695,2,20.0,1024.0,37.0,1.0,0,3,4,0,16,1,3,17,75,0,0,1
2781,0,0,2,16.0,1016.0,55.0,1.0,0,0,5,0,20,1,7,11,201,1,0,1
2782,0,0,2,12.0,1025.0,65.0,2.0,0,2,5,0,27,5,3,9,86,1,0,1
2783,0,0,2,14.0,1019.0,82.0,2.0,0,0,0,0,7,6,3,12,66,0,0,1
2784,0,578,2,18.0,1015.0,42.0,1.0,0,4,8,0,7,2,4,14,97,0,0,1
2785,0,0,0,11.0,1025.0,91.0,1.0,0,0,0,0,11,3,3,0,70,0,0,1
2786,0,392,2,14.0,1019.0,54.0,0.0,0,1,0,0,9,1,3,17,68,0,0,1
2787,0,0,2,16.0,1023.0,63.0,3.0,0,0,5,0,21,3,10,12,294,3,0,1
2788,0,0,0,12.0,1019.0,77.0,2.0,0,0,5,0,20,0,12,0,354,3,0,1
2789,0,0,0,12.0,1016.0,91.0,0.0,0,3,5,0,12,2,5,5,132,0,0,1
2790,0,0,1,16.0,1018.0,89.0,1.0,0,0,5,0,16,3,9,7,259,2,0,1
2791,0,214,2,14.0,1027.0,68.0,1.0,0,1,0,0,3,2,3,10,62,0,0,1
2792,0,100,2,21.0,1021.0,47.0,1.0,0,1,6,0,15,4,10,12,288,2,0,1
2793,0,890,2,18.0,1022.0,93.0,0.0,0,2,7,0,18,0,10,9,291,2,0,1
2794,0,331,2,21.0,1020.0,53.0,0.0,0,3,5,0,7,0,6,19,158,1,0,1
2795,0,0,0,9.0,1018.0,75.0,1.0,0,0,0,0,7,6,3,1,66,0,0,1
2796,0,0,2,7.0,1024.0,93.0,2.0,0,2,5,0,27,5,3,7,86,1,0,1
2797,0,0,0,13.0,1015.0,92.0,0.0,0,2,5,0,19,5,6,5,170,1,0,1
2798,0,0,0,11.0,1009.0,93.0,1.0,1,0,0,0,26,6,12,5,360,3,0,1
2799,0,0,1,13.0,1010.0,89.0,2.0,0,3,5,0,24,5,4,7,114,1,0,1
2800,0,0,0,8.0,1019.0,90.0,1.0,0,0,2,0,1,2,12,22,335,3,1,1
2801,0,0,1,11.0,1011.0,91.0,1.0,1,3,5,0,10,5,4,7,100,0,0,1
2802,0,78,0,14.0,1014.0,91.0,0.0,0,3,6,0,19,5,6,1,170,1,0,1
2803,0,0,0,16.0,1019.0,92.0,0.0,0,0,5,0,9,5,10,3,282,2,0,1
2804,0,0,0,8.0,1015.0,89.0,0.0,0,0,0,0,8,0,3,0,67,0,0,1
2805,0,0,1,20.0,1016.0,84.0,1.0,2,2,5,0,15,1,6,20,166,1,0,1
2806,2,5031,2,17.0,1011.0,82.0,2.0,1,4,15,0,23,4,4,17,113,1,0,1
2807,0,0,0,15.0,1017.0,93.0,1.0,0,0,5,0,17,6,10,0,290,2,0,1
2808,0,0,2,15.0,1029.0,82.0,4.0,0,0,0,0,14,6,3,13,73,0,0,1
2809,0,0,0,19.0,1018.0,77.0,2.0,0,3,5,0,14,0,6,23,165,1,0,1
2810,0,393,0,8.0,1027.0,90.0,0.0,0,1,3,0,1,2,12,0,335,3,1,1
2811,0,0,2,21.0,1024.0,67.0,1.0,0,0,5,0,6,2,10,12,279,2,0,1
2812,0,0,2,13.0,1026.0,88.0,3.0,0,0,0,0,11,3,3,11,70,0,0,1
2813,0,0,0,13.0,1022.0,94.0,0.0,0,0,5,0,28,1,9,6,271,3,0,1
2814,2,2479,2,11.0,1012.0,91.0,0.0,0,4,11,0,21,2,4,8,111,1,0,1
2815,0,0,2,14.0,1017.0,83.0,1.0,0,2,5,0,2,4,4,18,92,0,1,1
2816,0,0,0,8.0,1018.0,83.0,1.0,0,3,5,0,2,6,5,2,122,0,0,1
2817,0,0,1,14.0,1022.0,79.0,2.0,0,0,5,0,20,0,9,7,263,2,0,1
2818,0,0,0,17.0,1011.0,85.0,1.0,0,2,5,0,17,3,6,2,168,1,0,1
2819,0,0,2,10.0,1019.0,92.0,0.0,0,3,5,0,3,3,6,6,154,1,1,1
2820,0,0,0,15.0,1019.0,78.0,0.0,0,0,5,0,15,4,10,22,288,2,0,1
2821,0,0,2,14.583,1017.0,35.0,2.0,0,2,5,0,25,4,6,14,176,1,0,1
2822,2,1486,2,23.0,1018.0,56.0,0.0,0,4,9,0,1,3,7,17,182,1,0,1
2823,0,699,2,13.0,1023.0,82.0,1.0,0,3,8,0,23,1,3,9,82,1,0,1
2824,0,0,0,11.0,1009.0,93.0,1.0,1,0,0,0,25,5,12,23,359,3,1,1
2825,0,276,2,23.0,1017.0,59.0,3.0,0,3,7,0,30,2,6,13,181,1,0,1
2826,0,0,0,17.0,1017.0,86.0,0.0,0,0,5,0,27,1,7,1,208,1,0,1
2827,0,397,2,10.0,1022.0,67.0,2.0,0,0,2,0,19,6,12,10,353,3,0,1
2828,0,0,0,18.0,1015.0,75.0,1.0,0,0,5,0,24,4,9,0,267,3,0,1
2829,0,364,2,23.0,1017.0,57.0,0.0,0,3,6,0,30,2,6,14,181,1,0,1
2830,0,613,2,15.0,1013.0,90.0,1.0,0,3,6,0,1,3,4,16,91,0,0,1
2831,0,0,0,9.0,1026.0,67.0,2.0,0,0,5,0,17,4,12,1,351,3,0,1
2832,0,0,2,15.0,1023.0,93.0,1.0,0,0,5,0,28,1,9,10,271,3,0,1
2833,0,0,0,12.0,1020.0,71.0,1.0,0,0,5,0,14,6,11,22,318,2,0,1
2834,0,0,0,18.0,1019.0,92.0,0.0,0,0,5,0,17,6,10,18,290,2,0,1
2835,0,0,0,14.0,1020.0,93.0,1.0,0,0,5,0,5,1,10,5,278,2,1,1
2836,0,1697,2,15.0,1018.0,82.0,1.0,0,4,9,0,13,1,4,17,103,0,0,1
2837,0,0,0,10.0,1018.0,89.0,1.0,0,3,5,0,5,2,5,5,125,0,0,1
2838,0,143,0,11.0,1025.0,91.0,1.0,0,1,0,0,11,3,3,19,70,0,0,1
2839,0,0,2,12.0,1025.0,74.0,1.0,0,2,5,0,26,4,3,10,85,1,0,1
2840,0,0,0,16.0,1016.0,90.0,0.0,0,0,5,0,20,1,7,1,201,1,0,1
2841,0,0,0,14.0,1026.0,72.0,1.0,0,0,5,0,28,1,9,21,271,3,0,1
2842,0,0,0,9.0,1011.0,91.0,0.0,0,0,5,0,2,1,11,23,306,2,0,1
2843,0,0,2,16.0,1022.0,93.0,0.0,0,0,5,0,5,1,10,9,278,2,1,1
2844,0,0,0,5.0,1022.0,75.0,0.0,0,0,0,0,10,2,3,3,69,0,0,1
2845,0,98,2,13.0,1014.0,92.0,1.0,1,1,0,0,25,0,1,13,25,3,0,1
2846,0,0,0,10.0,1025.0,65.0,1.0,0,0,5,0,16,3,12,23,350,3,0,1
2847,0,0,0,6.0,1016.0,92.0,1.0,0,0,5,0,4,3,11,5,308,2,0,1
2848,0,0,0,11.0,1019.0,71.0,1.0,0,3,5,0,2,6,5,23,122,0,0,1
2849,2,792,2,18.0,1018.0,48.0,1.0,0,3,7,0,2,4,7,9,183,1,0,1
